_id,polarity,perspective_score,owner,repo,num_reference,text,num_url,stanford_polite,subjectivity,num_emoji,num_mention,nltk_score,toxicity
Clementine/clementine-player/5606/201728741,0,0.022579795,clementine-player,Clementine,0,clementine.ico is used to 1)generate icon for clementine.exe (after this clementine.ico is not required anymore) 2)generate icon for Clementine installer (after this clementine.ico is not required anymore) ,0,0.4033143029633033,0,0,0,0,n
CoCEd/tmedwards/18/223763235,0,0.05335374,tmedwards,CoCEd,0,"Error as follows- [CoCEd 1.3.1.28497, CoC Data 1.0.2_v+_03] System.NullReferenceException Object reference not set to an instance of an object.    at CoCEd.ViewModel.ItemSlotVM.get_Type() in C\Users\tmedwards\Documents\Visual Studio 2015\Projects\CoCEd\CoCEd\ViewModel\ItemVM.csline 109    at CoCEd.ViewModel.GameVM..ctor(AmfFile file, GameVM previousVM, Boolean isRevampMod) in C\Users\tmedwards\Documents\Visual Studio 2015\Projects\CoCEd\CoCEd\ViewModel\GameVM.csline 166    at CoCEd.ViewModel.VM.Load(String path, SerializationFormat expectedFormat, Boolean createBackup) in C\Users\tmedwards\Documents\Visual Studio 2015\Projects\CoCEd\CoCEd\ViewModel\VM.csline 127    at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)    at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)    at System.Windows.Controls.MenuItem.InvokeClickAfterRender(Object arg)    at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)    at MS.Internal.Threading.ExceptionFilterHelper.TryCatchWhen(Object source, Delegate method, Object args, Int32 numArgs, Delegate catchHandler) ",0,0.44407348547932135,0,0,0,-0.4019,n
Contentify/Contentify/398/338891837,0.04027777777777778,0.20850751,Contentify,Contentify,0,"So I installed this for a friend, and already at the installation I noticed that much stuff doesn't work. The current release version has errors with the apache_get_modules function, which is disabled due to security reasons, the script wants access to the php main directory, which a php script NEVER should have access to. And after I gave him all this, I just get that  What the hell. ",0,0.5978755027038701,0.28472222222222227,0,0,-0.34,y
Contentify/Contentify/398/402999274,0.3,0.12450686,Contentify,Contentify,0,Ok I found the mistake. Ever heard of case sensitive? Apperently not ,0,0.4722649439662457,0.7,0,0,-0.0516,y
Contentify/Contentify/398/403026140,5.903187721369037e-05,0.059732746,Contentify,Contentify,1,"Hello Contentify is an open source software without any funding or commercial background (currently at least). Creating and maintaining an entire CMS usually keeps whole companies busy over years, costing up to millions of dollars / euros. Lacking these means you have to try to find smart cutoffs. This is why Contentify has zero tests (automatic tests via PHPUnit etc.) and this is why there is no huge testing phase before a new version of Contentify is released. Sometimes this causes error. You faced one of these, because Contentify is developed on Windows, not on Linux. Windows is case insensitive regarding file names. ",0,0.5628463301320422,0.4338547815820542,0,0,0.1027,n
Contentify/Contentify/398/403027119,0,0.12332067,Contentify,Contentify,0,Closing this one. Please stick to constructional criticism if you want to get help. ,0,0.39224956077973316,0,0,0,0.34,n
Contentify/Contentify/398/403028973,0.031818181818181815,0.14278725,Contentify,Contentify,0,"The fact that you say ""Developt on Windows"" shows me that you have no idea. Case Sensivity is something that everyone should follow, and I am sorry that you don't see that. Here your critic First apache_get_modules is a security issue and by default on most webservers disabled Second Your installer ignores the entry at the MySQL data and tries as root anyways, you have to reload the page and try again for it to work, I would guess thats because you first try to connect before reading and saving the mysql data. Third Case sensivity is something that exists since years, and it became a standard under developers to always keep case sensivity in mind. and last but not least If it was developt on windows and does not work on Linux by nature, you should write that in the requirements. ",0,0.16759702790284842,0.30303030303030304,0,0,-0.2846,n
Contentify/Contentify/398/403030035,0,0.13484184,Contentify,Contentify,0,And also thank you for being in the EU and not following the laws. Read it up kiddo DSGVO ,0,0.5190580216397658,0.1,0,0,0.3612,y
Contentify/Contentify/398/403033160,0.25,0.04924812,Contentify,Contentify,0,Oh also btw WoltLab and WordPress are also Open Source and they have way more features. ,0,0.4669287553320817,0.5,0,0,0,n
Contentify/Contentify/398/403033631,0.10041666666666668,0.5004269,Contentify,Contentify,1,"Another afront, and again you do not care about the reasons. Ofcourse every developer who creates software that typically runs on a Linux OS has to know about the important differences between the target OS and the development OS. Thus however does not guarantee no typos etc are made. Take a look at your own quote, you quoted me wrong (""Developt""). Nothing else happened @ Contentify. A stupid mistake, yes. But if you do not take the circumstances into account you should be very careful with attacking others. And again, you blame others for not creating a perfect software for free. ",0,0.381127714940829,0.9,0,0,-0.8789,n
Contentify/Contentify/398/403034224,0.5,0.09995331,Contentify,Contentify,0,"No I blame you that since more then 24 hours I have nothing but problems with this. And that just because you didn't wrote a capital C , but instead a lowercase one ",0,0.4005025963480632,0.5,0,0,0.2586,y
Contentify/Contentify/398/403034409,0,0.10039209,Contentify,Contentify,0,"But whatever, I will fork it, exchange it and do a pull request. Is that enough Constructive critic for you? ",0,0.41239566942239275,0.5,0,0,-0.2732,n
Contentify/Contentify/398/403037205,0.39999999999999997,0.11271305,Contentify,Contentify,0,"Good. Whetever. I don't care. I am not a user of this, a friend asked me to setup it for him and I said yes and since 24 hours I just have problems. I fixed it now, you know about the Case Sensivity error, I don't care about anything else. ",0,0.33288232188097144,0.4,0,0,-0.0788,n
Contentify/Contentify/398/403079902,0.07142857142857142,0.040086344,Contentify,Contentify,0,"Thank you, for reporting the issues and giving explanations why they are issues. Believe it or not, I understand why you are upset. I work as a professional software developer and I’d be very upset if a software that I have bought does not work. But that is the point, this is not the case here. The only “payment” is... if some say “thank you”, I guess. Getting negative feedback is okay but it is frustrating as well if it feels like an attack against the persons that spend their free time on creating something without making any money with it. ",0,0.3030206201834609,0.5714285714285714,0,0,0.4767,n
Contentify/Contentify/398/403125138,0.035185185185185174,0.24728194,Contentify,Contentify,0,"Sorry for being a bit harsh. It was just that the tone of your second and third post was quite unfriendly. Honestly, Contentify cannot reach the same high quality level as for example WordPress. WP has a huge community and lots of contributors plus a strong commercial background. None of these is true for Contentify. Therefore, it has no ads ad all, nowhere at all (except of some recommendations which do not generate any money). It does not spy on you or restrict you. DSVGO / GDPR...  If this really is something that interests you, let me ensure you, the only thing you have to worry about is the use of Google Analytics on the contentify.org website. That's the only ""evil"" third party software that is in use. And on our side, we do collect very (extremely?) few client data and we do very (rarely / almost none) analysis of the collected data. And ofcourse we do not sell / share any user data (not including Google Analytics). ",0,0.475010733428751,0.5471296296296297,0,0,0.7233,n
Contentify/Contentify/398/409973397,0.525,0.05912118,Contentify,Contentify,0,@friend Do not listen to him this CMS is great and thanks for creating! ,0,0.5058935440552164,0.475,0,1,0.8588,n
Contentify/Contentify/398/482079135,0,0.07163668,Contentify,Contentify,0,Update Contentify.org is officially GDPR compliant. ,0,0.439007418522547,0,0,0,0,n
Corrupted/GameThemedGroup/5/229252528,0.10000000000000002,0.16190515,GameThemedGroup,Corrupted,0,"void    clear() Deletes all GridElements and reset the counter void    clear(boolean clearGrid, boolean clearCounter, boolean clearLaser) flexible clear method void    clearGrid() Deletes all GridElements ",0,0.4598346833372869,0.3833333333333333,0,0,0.5423,n
Corrupted/GameThemedGroup/5/302071141,0.08888888888888889,0.062052872,GameThemedGroup,Corrupted,0,"The clear(boolean, boolean, boolean) method does not seem to clear the counter properly. will try to fix this in main branch. ",0,0.34518728587530995,0.2722222222222222,0,0,-0.2924,n
DSharpPlus/DSharpPlus/282/321360868,-0.3,0.869962,DSharpPlus,DSharpPlus,0,"You guys harassed me over PascalCase with ""someone"" being verbally abusive and saying I needed to get help because I showed him my programming trophy. Being rude is one things, being delusional is worse. I get it. You guys got intimidated by me but stop making up shit. ",0,0.3810510639057408,0.6666666666666666,0,0,-0.9403,y
DSharpPlus/DSharpPlus/282/387556075,0,0.13726513,DSharpPlus,DSharpPlus,0,Getting defensive? You know what you did. ,0,0.38834449954576783,0,0,0,0.0258,n
Doomsday-Trail/AnthonyMarc23/1/335396060,0,0.07908532,AnthonyMarc23,Doomsday-Trail,0,@friend check it out ,0,0.439007418522547,0,0,1,0,n
FastAdapter/mikepenz/695/337570861,0.15909090909090912,0.048110068,mikepenz,FastAdapter,0,"Hello, i have read this   , truly understand Sort() of arrays, but in some cases the fast adapter should not be clear() , and add new sorted array of items to it, i just wonder if something can be make to support this feature in realtime when we add an item, when delete or when move ... Thanks ",1,0.34186651772390586,0.40946969696969693,0,0,0.862,n
